,text,aae_count,detoxify_original_score,detoxify_unbiased_score,textblob_score,vader_score,clean_text
1124,"things. but, in the case of a quiet place,",1,0.000599371618591249,0.0004360497696325183,0.0,0.0,things but in the case of a quiet place
1125,of sound that makes it so impressive: it s,0,0.0006400481797754765,0.00041536486241966486,0.7,0.0,of sound that makes it so impressive it s
1126,how the silence gets utilized.,1,0.018663082271814346,0.0006195846945047379,0.0,0.0,how the silence gets utilized
1127,that effective sound design. the quiet of,0,0.0007454291917383671,0.0005385206895880401,0.3333333333333333,0.0,that effective sound design the quiet of
1128,things that would normally go unnoticed in,0,0.0005770411225967109,0.0005435046041384339,-0.2,0.0,things that would normally go unnoticed in
1129,"in this film. the sound of breathing, bare",0,0.0007037873147055507,0.0013152442406862974,0.225,0.0,in this film the sound of breathing bare
1130,"the wind, and a river in the woods. even just",0,0.0006619399646297097,0.0005001556128263474,0.0,0.0,the wind and a river in the woods even just
1131,re all things that would be relegated to the,0,0.0019947753753513098,0.0004281892324797809,0.0,0.0,re all things that would be relegated to the
1132,but here they re critical. they re all things,0,0.004401817452162504,0.0004285547183826566,0.0,0.269,but here they re critical they re all things
1133,"consequences of sound in this world, but they",0,0.0006750838947482407,0.0004263007140252739,0.4,0.0,consequences of sound in this world but they
1134,the smallest of sounds have you sitting on,1,0.0009420633432455361,0.0007766407798044384,0.0,0.0,the smallest of sounds have you sitting on
1135,so when they re contrasted by the few sudden,0,0.0008347707916982472,0.0006307262810878456,-0.1,0.0,so when they re contrasted by the few sudden
1136,and not just in a jump scare kinda way. it,1,0.0011600835714489222,0.0012487336061894894,0.0,0.262,and not just in a jump scare kinda way it
1137,potentially fatal implications of those sounds.,0,0.001378702581860125,0.0004517802444752306,0.0,0.412,potentially fatal implications of those sounds
1138,than those moments are the moments of complete,0,0.0010407938389107585,0.0003526248037815094,0.1,0.0,than those moments are the moments of complete
1139,"as regan does. she s deaf, so even the natural",1,0.4731036424636841,0.2412465661764145,0.1,0.0,as regan does she s deaf so even the natural
1140,"silent and in that silence, it becomes deafening",0,0.0010507621336728334,0.028040336444973946,0.0,0.239,silent and in that silence it becomes deafening
1141,you truly have no way of knowing what s just,1,0.0009770068572834134,0.008830064907670021,0.0,0.168,you truly have no way of knowing what s just
1142,sound and the lack thereof are definitely,0,0.0007417104789055884,0.0004127367283217609,0.2,0.23,sound and the lack thereof are definitely
1143,"but like i said before, this film is more",0,0.0010639805113896728,0.000421229429775849,0.5,0.0,but like i said before this film is more
1144,consider it a creature feature and while the,0,0.0008741731871850789,0.0012125856010243297,0.0,0.0,consider it a creature feature and while the
1145,about them. it s much more a story about family,1,0.0006790091865696013,0.000363561644917354,0.5,0.0,about them it s much more a story about family
1146,dire circumstances. the creatures introduce,0,0.0007106967968866229,0.0008022154797799885,0.0,0.429,dire circumstances the creatures introduce
1147,"story, but that s not all this family has",1,0.0008750944980420172,0.00046807480975985527,0.0,0.0,story but that s not all this family has
1148,"pressure, they also have to contend with internal",1,0.0009860326535999775,0.0003722506808117032,0.0,0.234,pressure they also have to contend with internal
1149,as much a story about grief and regret and,1,0.0010878691682592034,0.0004167826264165342,-0.30000000000000004,0.462,as much a story about grief and regret and
1150,grounds this film in a way that s very rare,0,0.0006780847907066345,0.0006819082773290575,0.39,0.0,grounds this film in a way that s very rare
1151,alright let s talk about the pros and cons.,0,0.0005870045279152691,0.00040470153908245265,0.0,0.0,alright let s talk about the pros and cons
1152,one of this movie is for me: the sound design.,0,0.0005530220805667341,0.0004133690963499248,0.4,0.0,one of this movie is for me the sound design
1153,"me for an example of great sound design, this",0,0.0006018944550305605,0.0003654326719697565,0.6000000000000001,0.0,me for an example of great sound design this
1154,"only is it wonderful in its own right, but",0,0.0006302287220023572,0.0003297645307611674,0.4714285714285714,0.0,only is it wonderful in its own right but
1155,tension and tone of the movie. it sounds obvious,0,0.0005967632168903947,0.00037685464485548437,0.0,0.223,tension and tone of the movie it sounds obvious
1156,"fairly quiet, but it s not gimmicky and works",0,0.0008245162898674607,0.002883056877180934,0.05,0.0,fairly quiet but it s not gimmicky and works
1157,the complete absence of sound is incredibly,0,0.001526289852336049,0.0006480708252638578,0.34687500000000004,0.0,the complete absence of sound is incredibly
1158,the film in ways that sound rarely can in,0,0.0007343979086726904,0.00046044893679209054,0.35,0.0,the film in ways that sound rarely can in
1159,pro number two is the tension. a good chunk,0,0.0006255127373151481,0.00039413804188370705,0.7,0.184,pro number two is the tension a good chunk
1160,"i already mentioned in the first pro, but",0,0.0006024342146702111,0.00038876000326126814,0.25,0.0,i already mentioned in the first pro but
1161,story builds also makes for an incredibly,1,0.0009136112057603896,0.00035782906343229115,0.9,0.0,story builds also makes for an incredibly
1162,"are a number of very intense moments, but",0,0.0006772810593247414,0.0003457317943684757,0.26,0.0,are a number of very intense moments but
1163,actually being slow. we get hints of obvious,0,0.0008148740162141621,0.005128928460180759,-0.10000000000000002,0.0,actually being slow we get hints of obvious
1164,anxiety and has you cringing knowing what,0,0.006520457100123167,0.0005943570286035538,0.0,0.221,anxiety and has you cringing knowing what
1165,the characters get bombarded with unfortunate,1,0.017357533797621727,0.004641370382159948,-0.5,0.375,the characters get bombarded with unfortunate
1166,what s gonna happen next.,0,0.0015132762491703033,0.002353089628741145,0.0,0.0,what s gonna happen next
1167,where you have to be silent or else you die.,1,0.8369216322898865,0.7090033292770386,0.0,0.302,where you have to be silent or else you die
1168,is simple enough. it gets to the heart of,1,0.0007931669824756682,0.000496366061270237,0.0,0.0,is simple enough it gets to the heart of
1169,expands upon it to tell an unsettlingly possible,0,0.0009636459872126579,0.000378661003196612,0.0,0.0,expands upon it to tell an unsettlingly possible
1170,"it s easy to be reductive about this plot,",1,0.0005628365324810147,0.0017128624022006989,0.43333333333333335,0.0,it s easy to be reductive about this plot
1171,lot of thematic ground in a really effective,0,0.0006396496901288629,0.0014982903376221657,0.3,0.0,lot of thematic ground in a really effective
1172,actually happened at the beginning of this,0,0.0006396435783244669,0.0003284549165982753,0.0,0.0,actually happened at the beginning of this
1173,get a look at in a quiet place part ii.,0,0.0007267859764397144,0.0005681601469404995,0.0,0.0,get a look at in a quiet place part ii
1174,movie has gotta be the frustrating lapses,0,0.006407490465790033,0.004852556623518467,-0.4,0.326,movie has gotta be the frustrating lapses
1175,is pretty much par for the course in horror,0,0.008164515718817711,0.0028126435354351997,0.225,0.266,is pretty much par for the course in horror
1176,harsh about here. especially since in their,0,0.0007247342146001756,0.00039082326111383736,-0.1,0.326,harsh about here especially since in their
1177,really smart and resourceful. the kids make,0,0.0006734022754244506,0.0006479491712525487,0.40714285714285714,0.0,really smart and resourceful the kids make
1178,a huge deal. the most frustrating part of,0,0.003218059428036213,0.0007623429410159588,0.1666666666666667,0.278,a huge deal the most frustrating part of
1179,"to the plot that are just so dumb. like, maybe",0,0.36378714442253113,0.9857586622238159,-0.375,0.282,to the plot that are just so dumb like maybe
1180,in a world where silence is an essential part,0,0.0026267573703080416,0.0006530165555886924,0.0,0.0,in a world where silence is an essential part
1181,rather than on a naturally silent farm where,1,0.0009166171657852829,0.0007267610053531826,0.0,0.0,rather than on a naturally silent farm where
1182,there are illogical things like that that,0,0.002303204732015729,0.005047400947660208,0.0,0.0,there are illogical things like that that
1183,s really a very minor issue in the grand scheme,1,0.0006904184119775891,0.0004306615446694195,0.2175,0.0,s really a very minor issue in the grand scheme
1184,"before i give you my rating and recommendations,",0,0.0006375295924954116,0.002786606317386031,0.0,0.0,before i give you my rating and recommendations
1185,in buying a quiet place or any of the other,0,0.001795843942090869,0.0005265631480142474,-0.0625,0.0,in buying a quiet place or any of the other
1186,links for all of them in the description below.,0,0.000545575050637126,0.0004385400388855487,0.0,0.0,links for all of them in the description below
1187,"buy using one of my links, so i'd really appreciate",0,0.0006046295748092234,0.00040038186125457287,0.2,0.0,buy using one of my links so i'd really appreciate
1188,for any of these movies.,0,0.0006294789491221309,0.0004913236480206251,0.0,0.0,for any of these movies
1189,"as simple as it might seem, this movie s an",0,0.0021307242568582296,0.005130590405315161,0.0,0.0,as simple as it might seem this movie s an
1190,that effectively uses sound to elevate its,0,0.0007261805003508925,0.00044639085535891354,0.5,0.0,that effectively uses sound to elevate its
1191,creature feature.,0,0.0007825893117114902,0.0008339257328771055,0.0,0.0,creature feature
1192,who s a fan of horror movies or thrillers.,0,0.0022550271824002266,0.0039263092912733555,0.0,0.282,who s a fan of horror movies or thrillers
1193,and an effective anxiety-inducing atmosphere.,0,0.0006167431711219251,0.0006309685995802283,0.6,0.0,and an effective anxietyinducing atmosphere
1194,and anybody who appreciates sound design or,0,0.0005647680955007672,0.0004444621445145458,0.4,0.0,and anybody who appreciates sound design or
1195,"if you liked a quiet place, i ve obviously",0,0.0006503855111077428,0.0007296861731447279,0.19999999999999998,0.0,if you liked a quiet place i ve obviously
1196,"horror film. in that one, vision is the thing",0,0.0012151893461123109,0.0005311766872182488,0.0,0.291,horror film in that one vision is the thing
1197,doesn t match the tension or quality of a,0,0.0008987066685222089,0.0003938640293199569,0.0,0.223,doesn t match the tension or quality of a
1198,you liked the mystery of the apocalyptic event,0,0.0007278253324329853,0.00036090059438720345,0.6,0.333,you liked the mystery of the apocalyptic event
1199,it s a stephen king movie that explores how,1,0.0007668582256883383,0.007780264597386122,0.0,0.0,it s a stephen king movie that explores how
1200,some very tense moments. if you enjoyed the,1,0.0005431286990642548,0.00043028342770412564,0.033333333333333326,0.225,some very tense moments if you enjoyed the
1201,you might like i am legend for another tale,0,0.000814592931419611,0.0007030646083876491,0.0,0.0,you might like i am legend for another tale
1202,post-apocalyptic world. and if you want another,0,0.012868998572230339,0.0009254060569219291,0.0,0.0,postapocalyptic world and if you want another
1203,you should check out don t breathe.,1,0.040339935570955276,0.0015738171059638262,0.0,0.0,you should check out don t breathe
1204,number one: have you seen a quiet place? if,0,0.000828870921395719,0.0008119154954329133,0.0,0.0,number one have you seen a quiet place if
1205,and number two: what movie features your favorite,0,0.0009180483757518232,0.00045697015593759716,0.5,0.0,and number two what movie features your favorite
1206,be sure to leave your answers in the comments,0,0.0008172963280230761,0.0007677382091060281,0.5,0.114,be sure to leave your answers in the comments
1207,"alright, so if you got some enjoyment, insight,",1,0.0005584025057032704,0.0005139706772752106,0.0,0.0,alright so if you got some enjoyment insight
1208,"it if you d hit that like button. and, if",1,0.012253861874341965,0.03514140099287033,0.0,0.0,it if you d hit that like button and if
1209,"while you re at it, to see more videos like",0,0.0011830746661871672,0.0009200877975672483,0.5,0.0,while you re at it to see more videos like
1210,with mainely movies: the way life should be.,1,0.0009117007139138877,0.0008747785468585789,0.0,0.0,with mainely movies the way life should be
1211,loki has found oh my god rest in peace gamora baby&nbsp;,1,0.0014149917988106608,0.0010497590992599726,0.0,0.0,loki has found oh my god rest in peace gamora babynbsp
1212,to my channel if you're new here my name is mary&nbsp;,0,0.0011659457813948393,0.0007238144753500819,0.13636363636363635,0.0,to my channel if you're new here my name is marynbsp
1213,so hit that subscribe button and don't forget to&nbsp;,1,0.0037552211433649063,0.05370811000466347,0.0,0.0,so hit that subscribe button and don't forget tonbsp
1214,from my channel also the uncut version of this&nbsp;,0,0.0007035331218503416,0.00043885974446311593,-0.5,0.0,from my channel also the uncut version of thisnbsp
1215,this very point is available on patreon as well as&nbsp;,1,0.000671332236379385,0.0005598681163974106,0.30000000000000004,0.0,this very point is available on patreon as well asnbsp
1216,if that's something that interests you definitely&nbsp;,0,0.0005933987558819354,0.0006294249906204641,0.0,0.0,if that's something that interests you definitelynbsp
1217,before i get started i want to quickly thank ryan&nbsp;,0,0.0006081767496652901,0.0016573256580159068,0.3333333333333333,0.0,before i get started i want to quickly thank ryannbsp
1218,suggested it to me all those months ago i was like&nbsp;,0,0.0008444830891676247,0.0009555025026202202,0.0,0.0,suggested it to me all those months ago i was likenbsp
1219,of him i was completely lost and you've helped me&nbsp;,0,0.0007596763898618519,0.00163938757032156,0.1,0.224,of him i was completely lost and you've helped menbsp
1220,and also sponsoring these videos so huge&nbsp;,0,0.006294335704296827,0.0007703702431172132,0.0,0.0,and also sponsoring these videos so hugenbsp
1221,in the comment section below thank you so much&nbsp;,0,0.0006061112508177757,0.0005395379848778248,0.0,0.0,in the comment section below thank you so muchnbsp
1222,work but i have waterproof mascara on and i've&nbsp;,1,0.0006668224232271314,0.0012503201141953468,0.0,0.0,work but i have waterproof mascara on and i'venbsp
1223,it won't be too tragic anyways i think i've said&nbsp;,0,0.0006390205235220492,0.0005543475272133946,-0.75,0.0,it won't be too tragic anyways i think i've saidnbsp
1224,let's watch this movie together new york 2012. so&nbsp;,0,0.0006444691680371761,0.0009724193369038403,0.13636363636363635,0.0,let's watch this movie together new york 2012 sonbsp
1225,wow call back maybe smash a few things&nbsp;,2,0.11918085068464279,0.0042878068052232265,-0.03333333333333333,0.0,wow call back maybe smash a few thingsnbsp
1226,oh whatever,0,0.0013396975118666887,0.0013195429928600788,0.0,0.0,oh whatever
1227,oh oh my god i'd be careful going&nbsp;,0,0.001018395647406578,0.0102278683334589,-0.1,0.0,oh oh my god i'd be careful goingnbsp
1228,ancient one oh hey ancient one haven't seen you in&nbsp;,0,0.006963725667446852,0.0006092460243962705,0.0,0.0,ancient one oh hey ancient one haven't seen you innbsp
1229,she took she took bruce out of the hulk's&nbsp;,0,0.006548862438648939,0.0011895858915522695,0.0,0.0,she took she took bruce out of the hulk'snbsp
1230,his mom don't do anything stupid thori are you&nbsp;,2,0.9613776206970215,0.9906979203224182,-0.7999999999999999,0.0,his mom don't do anything stupid thori are younbsp
1231,oh baby oh man she has been&nbsp;,2,0.0019070066045969725,0.0034298875834792852,0.0,0.0,oh baby oh man she has beennbsp
1232,oh mischie babe wait around for this quill guy to&nbsp;,0,0.2233385443687439,0.028583945706486702,0.0,0.0,oh mischie babe wait around for this quill guy tonbsp
1233,is that it oh no she's linked to her future&nbsp;,1,0.0006703275139443576,0.0006488606450147927,0.0,0.196,is that it oh no she's linked to her futurenbsp
1234,nothing for your ass i think you look great as&nbsp;,1,0.9429815411567688,0.9673448204994202,0.8,0.0,nothing for your ass i think you look great asnbsp
1235,lord he is such a kiss-ass all right there you&nbsp;,0,0.9622441530227661,0.9617334008216858,0.14285714285714285,0.0,lord he is such a kissass all right there younbsp
1236,what do you think maximum occupancy&nbsp;,1,0.0007335605914704502,0.0004778978182002902,0.0,0.0,what do you think maximum occupancynbsp
1237,oh yeah dudes from winter&nbsp;,0,0.0008028142619878054,0.002639805432409048,0.0,0.0,oh yeah dudes from winternbsp
1238,things that he he did a little bit different,0,0.0007614100468344986,0.0003795855154749006,-0.09375,0.0,things that he he did a little bit different
1239,oh yeah he made it seem like he's with them&nbsp;,1,0.0008670857641845942,0.0007280115387402475,0.0,0.0,oh yeah he made it seem like he's with themnbsp
1240,may i ask you where you're going lunch and&nbsp;,0,0.0009178607724606991,0.005219412501901388,0.0,0.0,may i ask you where you're going lunch andnbsp
1241,turn that prisoner over to me uh&nbsp;,0,0.053774621337652206,0.1376480758190155,0.0,0.368,turn that prisoner over to me uhnbsp
1242,oh oh [ __ ] oh my god medic&nbsp;,0,0.01727319322526455,0.0023513573687523603,0.0,0.0,oh oh  __  oh my god medicnbsp
1243,oh my god smart oh my gosh loki&nbsp;&nbsp;,0,0.003959824796766043,0.0016229299362748861,0.21428571428571427,0.0,oh my god smart oh my gosh lokinbspnbsp
1244,oh how good how good oh my god [ __ ] you&nbsp;,2,0.0006971418624743819,0.0008278739405795932,0.7,0.0,oh how good how good oh my god  __  younbsp
1245,loki you idiot oh lordy i have&nbsp;,0,0.9821745157241821,0.9959801435470581,-0.8,0.355,loki you idiot oh lordy i havenbsp
1246,oh my gosh [ __ ] this is crazy oh my god,1,0.40515077114105225,0.1027565747499466,-0.6,0.166,oh my gosh  __  this is crazy oh my god
1247,he's like god i'm annoying,0,0.17893585562705994,0.11694751679897308,-0.8,0.29,he's like god i'm annoying
1248,he knows his own kryptonite is&nbsp;,0,0.01242393720895052,0.0015180699992924929,0.6,0.0,he knows his own kryptonite isnbsp
1249,he's like damn i got a good ass,1,0.986011803150177,0.9888454079627991,0.7,0.397,he's like damn i got a good ass
1250,oh wow strange is meant to be the best of us&nbsp;&nbsp;,0,0.000683120742905885,0.0004446907842066139,0.35000000000000003,0.101,oh wow strange is meant to be the best of usnbspnbsp
1251,so he must have done it for a&nbsp;,0,0.0007322432938963175,0.00408060010522604,0.0,0.0,so he must have done it for anbsp
1252,wow thank you what are you doing oh,0,0.0006624796078540385,0.0007954338798299432,0.1,0.0,wow thank you what are you doing oh
1253,i,0,0.003349942620843649,0.0023471196182072163,0.0,0.0,i
1254,oh i'm so glad he got a hug from his mom&nbsp;,0,0.004111746791750193,0.009546613320708275,0.5,0.0,oh i'm so glad he got a hug from his momnbsp
1255,it takes a second oh he's gonna get oh&nbsp;,0,0.03395043686032295,0.006217313464730978,0.0,0.0,it takes a second oh he's gonna get ohnbsp
1256,yes he's still worthy and this is the song from&nbsp;,0,0.0009891254594549537,0.0006175522576086223,0.3333333333333333,0.0,yes he's still worthy and this is the song fromnbsp
1257,yes quill guardians,0,0.0014030012534931302,0.01991521380841732,0.0,0.0,yes quill guardians
1258,leave sleep or lizard alone oh my god,2,0.02336053177714348,0.023882737383246422,0.0,0.311,leave sleep or lizard alone oh my god
1259,jesus so he's an idiot,0,0.973031759262085,0.9906798005104065,-0.8,0.471,jesus so he's an idiot
1260,oh [ __ ] hell look what that did to her hand&nbsp;,0,0.32427746057510376,0.15100634098052979,0.0,0.295,oh  __  hell look what that did to her handnbsp
1261,here we go i go in uh oh&nbsp;,0,0.000787961354944855,0.021522074937820435,0.0,0.0,here we go i go in uh ohnbsp
1262,stan he's lost cameo back in the game,2,0.0025492773856967688,0.0006573610007762909,-0.2,0.247,stan he's lost cameo back in the game
1263,nice,1,0.0007555258926004171,0.0005534450174309313,0.6,0.0,nice
1264,oh it's his dad it's his dad door's&nbsp;,0,0.0038439384661614895,0.011843886226415634,0.0,0.0,oh it's his dad it's his dad door'snbsp
1265,hank yes oh my gosh i'm confused look at him&nbsp;,0,0.0009087900980375707,0.011705768294632435,-0.4,0.177,hank yes oh my gosh i'm confused look at himnbsp
1266,of our male guys aren't feeling that great he&nbsp;,0,0.07088568806648254,0.0031202591490000486,0.4,0.4,of our male guys aren't feeling that great henbsp
1267,excuse me that's how you get him out,1,0.015870587900280952,0.007879356853663921,-0.05,0.0,excuse me that's how you get him out
1268,pim particles they got more&nbsp;,0,0.0007744842441752553,0.0009134127758443356,0.0,0.0,pim particles they got morenbsp
1269,oh my gosh oh my gosh no amount of&nbsp;,1,0.09871973842382431,0.06252533942461014,0.0,0.216,oh my gosh oh my gosh no amount ofnbsp
1270,um smart guy tell you that kid's not even here&nbsp;,0,0.02136058360338211,0.0025520992930978537,0.21428571428571427,0.0,um smart guy tell you that kid's not even herenbsp
1271,it's so nice to have him hear this as well because&nbsp;,1,0.0005920981639064848,0.00038558547385036945,0.6,0.0,it's so nice to have him hear this as well becausenbsp
1272,with tony growing up oh it's&nbsp;,1,0.0049180141650140285,0.005633686203509569,0.0,0.0,with tony growing up oh it'snbsp
1273,jarvis did he just say jarvis,0,0.0009032655507326126,0.0004868748364970088,0.0,0.0,jarvis did he just say jarvis
1274,oh my god wow so now we know why tony chose&nbsp;,0,0.0008043748675845563,0.0008184044854715466,0.1,0.0,oh my god wow so now we know why tony chosenbsp
1275,i feel like natasha's gonna sacrifice herself&nbsp;,0,0.0009415536769665778,0.004323673900216818,0.0,0.0,i feel like natasha's gonna sacrifice herselfnbsp
1276,oh of course not you win she so she's definitely&nbsp;,0,0.003197856480255723,0.0013182591646909714,0.8,0.254,oh of course not you win she so she's definitelynbsp
1277,god oh my god oh oh [ __ ] dude they're never&nbsp;,1,0.0366162471473217,0.03367634117603302,0.0,0.0,god oh my god oh oh  __  dude they're nevernbsp
1278,well maybe i'm speaking too soon is he gonna do&nbsp;,0,0.0010937757324427366,0.001436253427527845,0.0,0.0,well maybe i'm speaking too soon is he gonna donbsp
1279,oh i can't i can't watch this,0,0.009974760934710503,0.01196548342704773,0.0,0.0,oh i can't i can't watch this
1280,oh oh no they had to show the blood,2,0.34521207213401794,0.03329622000455856,0.0,0.216,oh oh no they had to show the blood
1281,he's got it he's got the stone it can't&nbsp;,1,0.007224284578114748,0.0011101020500063896,0.0,0.0,he's got it he's got the stone it can'tnbsp
1282,maybe you want to go talk to him okay&nbsp;,0,0.0006937984144315124,0.0007282939623109996,0.0,0.0,maybe you want to go talk to him okaynbsp
1283,it's supposed to be me oh sacrificed her life&nbsp;,0,0.01166654471307993,0.05032380670309067,0.0,0.0,it's supposed to be me oh sacrificed her lifenbsp
1284,oh [ __ ] i'm not coming&nbsp;,0,0.001353235449641943,0.0037978459149599075,0.0,0.0,oh  __  i'm not comingnbsp
1285,but the radiation is mostly gamma oh yeah&nbsp;,0,0.0009406287572346628,0.00039372232276946306,0.5,0.0,but the radiation is mostly gamma oh yeahnbsp
1286,oh my god i am concerned i'm deeply&nbsp;,0,0.0007807643269188702,0.001507275621406734,0.0,0.0,oh my god i am concerned i'm deeplynbsp
1287,laura's calling oh my gosh they're back,1,0.03822420910000801,0.005319683346897364,0.0,0.0,laura's calling oh my gosh they're back
1288,oh [ __ ] oh my god they figured it&nbsp;,0,0.0008940140251070261,0.0005580675788223743,0.0,0.0,oh  __  oh my god they figured itnbsp
1289,what the [ __ ] is that oh my&nbsp;,0,0.0017624811735004187,0.000784326926805079,0.0,0.0,what the  __  is that oh mynbsp
1290,no we can stop him oh that's all she needed&nbsp;,1,0.0017327796667814255,0.008797277696430683,0.0,0.355,no we can stop him oh that's all she needednbsp
1291,yes i have been wanting to see him use his powers&nbsp;&nbsp;,0,0.0009648932027630508,0.0012067672796547413,0.0,0.0,yes i have been wanting to see him use his powersnbspnbsp
1292,i know what i must do oh [ __ ] shred this&nbsp;,1,0.03938229754567146,0.002352563664317131,0.0,0.0,i know what i must do oh  __  shred thisnbsp
1293,so he's his mission has completely changed&nbsp;,1,0.0008537796093150973,0.0006943143671378493,0.1,0.0,so he's his mission has completely changednbsp
1294,oh oh oh oh no no not the oh [ __ ] what no no&nbsp;,3,0.0011386225232854486,0.0013294757809489965,0.0,0.129,oh oh oh oh no no not the oh  __  what no nonbsp
1295,oh what what captain america can oh,0,0.0015470756916329265,0.011207235977053642,0.0,0.0,oh what what captain america can oh
1296,he can wield it holy [ __ ],0,0.0010172228794544935,0.00040426754276268184,0.0,0.0,he can wield it holy  __ 
1297,oh my god this is [ __ ] pogus dude,1,0.009261872619390488,0.008507071062922478,0.0,0.0,oh my god this is  __  pogus dude
1298,wow oh dude,1,0.0015151456464082003,0.0016098561463877559,0.1,0.0,wow oh dude
1299,wow i did not know captain america was capable&nbsp;&nbsp;,0,0.0008088135509751737,0.001217434648424387,0.1,0.0,wow i did not know captain america was capablenbspnbsp
1300,oh my god his shield is broken&nbsp;,0,0.0065923226065933704,0.0015063788741827011,0.0,0.0,oh my god his shield is brokennbsp
1301,sam on your left,2,0.0034833450336009264,0.009425024501979351,0.0,0.0,sam on your left
1302,oh wow oh wow hell to the mother freaking&nbsp;,1,0.9397621154785156,0.9878163933753967,0.1,0.253,oh wow oh wow hell to the mother freakingnbsp
1303,take this thanos doctor strange mantis drax,0,0.013232817873358727,0.03092111647129059,-0.05,0.231,take this thanos doctor strange mantis drax
1304,oh my god star lord even though he [ __ ] up in&nbsp;,1,0.0011467995354905725,0.0006097066798247397,0.0,0.0,oh my god star lord even though he  __  up innbsp
1305,bucky grudy wanda,0,0.004846171010285616,0.014989085495471954,0.0,0.0,bucky grudy wanda
1306,wow everyone's here oh oh my god&nbsp;,0,0.0012977225705981255,0.005925639998167753,0.1,0.0,wow everyone's here oh oh my godnbsp
1307,giant man avengers yes they're all&nbsp;,1,0.0015201792120933533,0.012361899018287659,0.0,0.0,giant man avengers yes they're allnbsp
1308,oh [ __ ] never has this avengers theme&nbsp;,0,0.0009011882939375937,0.0004920439678244293,0.0,0.0,oh  __  never has this avengers themenbsp
1309,never has it been so powerful the tracks,0,0.001019301824271679,0.00041231635259464383,0.3,0.0,never has it been so powerful the tracks
1310,my heart,1,0.0013092851731926203,0.00040296438965015113,0.0,0.0,my heart
1311,oh this is nice this is so special,1,0.0006589454715140164,0.0003568590327631682,0.47857142857142854,0.0,oh this is nice this is so special
1312,oh good morning oh [ __ ],0,0.0007403291529044509,0.0005400259979069233,0.7,0.0,oh good morning oh  __ 
1313,oh my god that moment you missed the first time&nbsp;,0,0.002143177902325988,0.0014669304946437478,0.25,0.179,oh my god that moment you missed the first timenbsp
1314,she called him cap too,0,0.003915273584425449,0.00414937362074852,0.0,0.0,she called him cap too
1315,oh god sakes no oh yes&nbsp;&nbsp;,1,0.01538647897541523,0.0010914785088971257,0.0,0.265,oh god sakes no oh yesnbspnbsp
1316,yes you took everything from me i don't&nbsp;,0,0.0035686350893229246,0.07109852880239487,0.0,0.0,yes you took everything from me i don'tnbsp
1317,oh oh dude she's amazing something&nbsp;,1,0.0007468590629287064,0.0012866159668192267,0.6000000000000001,0.0,oh oh dude she's amazing somethingnbsp
1318,okay oh it's captain marvel it's gotta be she she&nbsp;,1,0.0010232038330286741,0.0014277398586273193,0.5,0.0,okay oh it's captain marvel it's gotta be she shenbsp
1319,her confidence is definitely justified&nbsp;,0,0.0006262455135583878,0.0005440633394755423,0.0,0.0,her confidence is definitely justifiednbsp
1320,wow it is so flippin good to see peppa&nbsp;,0,0.0008663090411573648,0.002252974547445774,0.39999999999999997,0.0,wow it is so flippin good to see peppanbsp
1321,oh for god's sakes,0,0.019919561222195625,0.00518359150737524,0.0,0.0,oh for god's sakes
1322,oh no he's got one he's literally like no no you&nbsp;,3,0.009531008079648018,0.012556958943605423,0.0,0.151,oh no he's got one he's literally like no no younbsp
1323,what oh my god,0,0.010370427742600441,0.0010869131656363606,0.0,0.0,what oh my god
1324,oh what can iron man even can can&nbsp;,1,0.008463671430945396,0.0011525759473443031,0.0,0.0,oh what can iron man even can cannbsp
1325,iron man iron man iron man,3,0.0013041413621976972,0.0035000622738152742,0.0,0.0,iron man iron man iron man
1326,snap [ __ ] take that oh my&nbsp;,0,0.0027921637520194054,0.0012753565097227693,0.0,0.0,snap  __  take that oh mynbsp
1327,oh that is aesthetically pleasing what is like&nbsp;,0,0.0008023252012208104,0.0023850766010582447,0.0,0.0,oh that is aesthetically pleasing what is likenbsp
1328,got vsmr right now oh my god tommy's dying though&nbsp;,0,0.34754520654678345,0.012113411910831928,0.2857142857142857,0.0,got vsmr right now oh my god tommy's dying thoughnbsp
1329,god i started out hating this man and&nbsp;,1,0.20860330760478973,0.37212467193603516,0.0,0.289,god i started out hating this man andnbsp
1330,his light went out,0,0.0038019143976271152,0.0006890622898936272,0.4,0.0,his light went out
1331,oh god,0,0.08470658212900162,0.002090133260935545,0.0,0.0,oh god
1332,so i thought i probably better record a&nbsp;,0,0.0006582612986676395,0.007981433533132076,0.5,0.0,so i thought i probably better record anbsp
1333,what a funeral i love you three thousand oh my god,1,0.004373625852167606,0.23873502016067505,0.5,0.149,what a funeral i love you three thousand oh my god
1334,oh god proof that tony stark has a heart oh my&nbsp;,1,0.011900058947503567,0.003255895571783185,-0.2,0.0,oh god proof that tony stark has a heart oh mynbsp
1335,because he did it all out of selflessness&nbsp;,0,0.0007402049959637225,0.009171238169074059,0.0,0.0,because he did it all out of selflessnessnbsp
1336,most selfish [ __ ] that i have ever seen in&nbsp;,0,0.045861128717660904,0.04531051218509674,0.0,0.253,most selfish  __  that i have ever seen innbsp
1337,he went out doing something so selfless for the&nbsp;,0,0.002486532088369131,0.0029207682237029076,0.0,0.0,he went out doing something so selfless for thenbsp
